Type,Make,Variant,Length,GeoRegion,CRS,Price,Year
monohulled,Beneteau,Oceanis 40,40.0,Europe,Greece,102034,2010
monohulled,Beneteau,Oceanis 40,40.0,Europe,Greece,100212,2010
monohulled,Beneteau,Oceanis 40,40.0,Europe,Greece,94746,2010
monohulled,Beneteau,Oceanis 40,40.0,USA,New York,170000,2010
monohulled,Beneteau,Oceanis 43,43.0,Caribbean,British Virgin Islands,99000,2010
monohulled,Beneteau,43,43.0,USA,California,185000,2010
monohulled,Beneteau,Oceanis 43,43.0,USA,Connecticut,189000,2010
monohulled,Beneteau,Oceanis 43,43.0,Europe,Croatia,115396,2010
monohulled,Beneteau,Oceanis 43,43.0,Europe,Croatia,103249,2010
monohulled,Beneteau,Oceanis 43,43.0,Europe,Greece,111752,2010
monohulled,Beneteau,Oceanis 43,43.0,Caribbean,Grenada,129000,2010
monohulled,Beneteau,Oceanis 43,43.0,Caribbean,Guatemala,151892,2010
monohulled,Beneteau,Oceanis 43,43.0,Caribbean,Guatemala,133000,2010
monohulled,Beneteau,Oceanis 43,43.0,Europe,Italy,133617,2010
monohulled,Beneteau,Oceanis 43,43.0,Europe,Italy,115396,2010
monohulled,Beneteau,Oceanis 46 Family,47.0,Europe,Greece,137266,2010
monohulled,Beneteau,Oceanis 46,47.0,Europe,Greece,136046,2010
monohulled,Beneteau,Oceanis 46 Family,47.0,Europe,Greece,133622,2010
monohulled,Beneteau,Oceanis 46,47.0,Europe,Italy,170057,2010
monohulled,Beneteau,Oceanis 50,49.0,USA,California,250000,2010
monohulled,Beneteau,Oceanis 50,49.0,Europe,Greece,199183,2010
monohulled,Beneteau,Oceanis 50,49.0,Europe,Greece,188285,2010
monohulled,Beneteau,Oceanis 50,49.0,Europe,Greece,163984,2010
monohulled,Beneteau,Oceanis 50,49.0,Europe,Greece,151837,2010
monohulled,Beneteau,Oceanis 50,49.0,Europe,Italy,230802,2010
monohulled,Beneteau,Oceanis 50,49.0,Europe,Spain,218047,2010
monohulled,Beneteau,Oceanis 50,49.0,Europe,Spain,218038,2010
monohulled,Beneteau,America 50,50.0,Caribbean,Guadeloupe,54681,2010
monohulled,Beneteau,Cyclades 50.5,51.0,Europe,Greece,139690,2010
monohulled,Beneteau,Oceanis 54,54.0,Europe,Croatia,340115,2010
monohulled,Beneteau,Oceanis 50,49.0,Caribbean,Martinique,187131,2010
monohulled,Catalina,445,44.0,USA,California,259000,2010
monohulled,Catalina,445,44.0,USA,Maryland,275000,2010
monohulled,Comar,Comet 45s,46.0,Europe,Italy,188278,2010
monohulled,Dehler,39 SQ,39.0,Europe,Italy,170101,2010
monohulled,Discovery,55,55.0,Europe,United Kingdom,766082,2010
monohulled,Dufour,40e Performance,40.0,Europe,Portugal,190707,2010
monohulled,Dufour,40e,40.0,Europe,Portugal,157951,2010
monohulled,Dufour,405 GL,40.0,Europe,United Kingdom,146488,2010
monohulled,Dufour,425 GL,42.0,Europe,Italy,176107,2010
monohulled,Dufour,45e Performance,45.0,Europe,France,178560,2010
monohulled,Dufour,455 GL,45.0,Europe,Malta,176131,2010
monohulled,Dufour,525 GL,50.0,Europe,France,285454,2010
monohulled,Dufour,45e Performance,45.0,Caribbean,Antigua and Barbuda,149950,2010
monohulled,Elan,Impression 384,38.0,Europe,Croatia,109201,2010
monohulled,Elan,Impression 434,44.0,Europe,Croatia,116640,2010
monohulled,Elan,450,44.0,Europe,France,240510,2010
monohulled,Elan,Impression 434,44.0,Europe,Turkey,156736,2010
monohulled,Grand Soleil,46,47.0,Europe,France,309748,2010
monohulled,Grand Soleil,50,49.0,Europe,Italy,546613,2010
monohulled,Hanse,400,40.0,Europe,France,145801,2010
monohulled,Hanse,400,40.0,Europe,France,145764,2010
monohulled,Hanse,400,40.0,Europe,Italy,115396,2010
monohulled,Hanse,400,40.0,Europe,Netherlands,151716,2010
monohulled,Hanse,430e,43.0,USA,Virginia,135000,2010
monohulled,Hanse,470e,47.0,Europe,Croatia,193137,2010
monohulled,Hanse,470,47.0,Europe,Greece,212626,2010
monohulled,Hanse,470,47.0,Europe,Italy,255086,2010
monohulled,Hanse,470,47.0,Europe,Italy,241725,2010
monohulled,Hunter,39,39.0,USA,Texas,144900,2010
monohulled,Hunter,OV,49.0,Caribbean,Sint Maarten (Dutch part),219000,2010
monohulled,Hunter,AC 50,50.0,USA,Florida,280000,2010
monohulled,Hunter,50 Center Cockpit,50.0,USA,Florida,250000,2010
monohulled,Hylas,46,46.0,USA,Connecticut,439000,2010
monohulled,Island Packet,SP Cruiser,41.0,USA,Rhode Island,299500,2010
monohulled,Island Packet,465,48.0,USA,Maryland,450000,2010
monohulled,Jeanneau,Sun Odyssey 39 DS,39.0,Europe,Italy,139726,2010
monohulled,Jeanneau,Sun Odyssey 39i,39.0,USA,Wisconsin,155900,2010
monohulled,Jeanneau,Sun Odyssey 42i,42.0,Europe,Croatia,95948,2010
monohulled,Jeanneau,Sun Odyssey 42i,42.0,Europe,Greece,115380,2010
monohulled,Jeanneau,Sun Odyssey 42i,42.0,Europe,Greece,103275,2010
monohulled,Jeanneau,Sun Odyssey 42i,42.0,Europe,Greece,95948,2010
monohulled,Jeanneau,Sun Odyssey 42 DS,42.0,Europe,Italy,163984,2010
monohulled,Jeanneau,Sun Odyssey 45 DS,45.0,Europe,France,181036,2010
monohulled,Jeanneau,Sun Odyssey 44i,45.0,Europe,Greece,145801,2010
monohulled,Jeanneau,Sun Odyssey 44i,45.0,Europe,Greece,120285,2010
monohulled,Jeanneau,Sun Odyssey 44i,45.0,USA,Oregon,169000,2010
monohulled,Jeanneau,Sun Odyssey 45 DS,45.0,Europe,Spain,200476,2010
monohulled,Jeanneau,Sun Odyssey 45 DS,45.0,Europe,Spain,194351,2010
monohulled,Jeanneau,Sun Odyssey 45 DS,45.0,Europe,Spain,188326,2010
monohulled,Jeanneau,Sun Odyssey 44i,45.0,Europe,United Kingdom,239849,2010
monohulled,Jeanneau,Sun Odyssey 45 DS,45.0,Europe,United Kingdom,193199,2010
monohulled,Jeanneau,Sun Odyssey 45 DS,45.0,USA,Washington,249000,2010
monohulled,Jeanneau,Sun Odyssey 50 DS,49.0,USA,Connecticut,285000,2010
monohulled,Jeanneau,Sun Odyssey 50 DS,49.0,Europe,France,255086,2010
monohulled,Jeanneau,Sun Odyssey 50 DS,49.0,Europe,Italy,236866,2010
monohulled,Jeanneau,Sun Odyssey 50 DS,49.0,Europe,Spain,334042,2010
monohulled,Jeanneau,53,53.0,Europe,Croatia,199818,2010
monohulled,Jeanneau,53,53.0,Europe,Croatia,193144,2010
monohulled,Jeanneau,Sun Odyssey 53,53.0,USA,Florida,299000,2010
monohulled,Jeanneau,53,53.0,Europe,France,218645,2010
monohulled,Jeanneau,53,53.0,Europe,Greece,224719,2010
monohulled,Jeanneau,53,53.0,Europe,Greece,199218,2010
monohulled,Jeanneau,53,53.0,Europe,Greece,199210,2010
monohulled,Jeanneau,53,53.0,Europe,Greece,194359,2010
monohulled,Jeanneau,53,53.0,Europe,Greece,194351,2010
monohulled,Jeanneau,53,53.0,Europe,Greece,188278,2010
monohulled,Jeanneau,53,53.0,Europe,Italy,340069,2010
monohulled,Jeanneau,53,53.0,Europe,Portugal,255086,2010
monohulled,Jeanneau,53,53.0,Europe,Turkey,261160,2010
monohulled,Jeanneau,53,53.0,Europe,Turkey,212580,2010
monohulled,Jeanneau,53,53.0,Europe,Turkey,212572,2010
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Caribbean,Martinique,219940,2010
monohulled,Malo,40,40.0,Europe,United Kingdom,319090,2010
monohulled,Moody,45 DS e,45.0,Europe,Greece,394776,2010
monohulled,Moody,45 DS,45.0,Europe,Spain,437291,2010
monohulled,Nauticat,441,44.0,Europe,Norway,475361,2010
monohulled,Oyster,54,54.0,USA,Maryland,615000,2010
monohulled,Salona,44,44.0,Europe,Croatia,156696,2010
monohulled,Solaris,One 44,44.0,Europe,Italy,400850,2010
monohulled,Solaris,48,48.0,Europe,Italy,388703,2010
monohulled,Southerly,38,39.0,Europe,Jersey,279845,2010
monohulled,Tartan,4300,43.0,Europe,Italy,321895,2010
monohulled,Tartan,4300,43.0,Europe,Italy,303674,2010
monohulled,Vismara,54,54.0,Europe,Malta,479805,2010
monohulled,X-Yachts,Xc 42,42.0,Europe,Germany,419070,2010
monohulled,X-Yachts,X-50,50.0,Europe,Italy,425086,2010
monohulled,Azuree,40,40.0,Europe,Turkey,127543,2011
monohulled,Bavaria,40 Cruiser,40.0,Europe,Croatia,119040,2011
monohulled,Bavaria,40 Cruiser,40.0,Europe,Croatia,99630,2011
monohulled,Bavaria,40 Cruiser,40.0,Europe,Croatia,81992,2011
monohulled,Bavaria,40 Cruiser,40.0,Europe,Denmark,160867,2011
monohulled,Bavaria,40S Cruiser,40.0,Caribbean,Dominican Republic,99000,2011
monohulled,Bavaria,40 Cruiser,40.0,Europe,France,144549,2011
monohulled,Bavaria,40 Cruiser,40.0,Europe,Germany,123882,2011
monohulled,Bavaria,40 Cruiser,40.0,Europe,Greece,157889,2011
monohulled,Bavaria,40 Cruiser,40.0,Europe,Greece,102060,2011
monohulled,Bavaria,40 Cruiser,40.0,Europe,Greece,91102,2011
monohulled,Bavaria,40 Cruiser,40.0,Europe,Italy,121453,2011
monohulled,Bavaria,40 Cruiser,40.0,Europe,Netherlands,144549,2011
monohulled,Bavaria,45 Cruiser,44.0,Europe,Croatia,145564,2011
monohulled,Bavaria,45 Cruiser,44.0,Europe,Greece,145764,2011
monohulled,Bavaria,50 Cruiser,49.0,Europe,Croatia,230671,2011
monohulled,Bavaria,50 Cruiser,49.0,Europe,Croatia,202854,2011
monohulled,Bavaria,56 Cruiser,54.0,Europe,Croatia,279380,2011
monohulled,Bavaria,56 Cruiser,54.0,Europe,Croatia,253837,2011
monohulled,Beneteau,First 40,40.0,Caribbean,British Virgin Islands,140000,2011
monohulled,Beneteau,Oceanis 40,40.0,Caribbean,British Virgin Islands,99600,2011
monohulled,Beneteau,First 40,40.0,USA,California,155000,2011
monohulled,Beneteau,Oceanis 40,40.0,Europe,Greece,121470,2011
monohulled,Beneteau,Oceanis 40,40.0,Europe,Greece,120285,2011
monohulled,Beneteau,Oceanis 40,40.0,Europe,Greece,108108,2011
monohulled,Beneteau,Oceanis 40,40.0,Europe,Greece,106893,2011
monohulled,Beneteau,Oceanis 40,40.0,Europe,Greece,95961,2011
monohulled,Beneteau,First 40,40.0,Caribbean,Grenada,155460,2011
monohulled,Beneteau,Oceanis 40,40.0,Caribbean,Grenada,110000,2011
monohulled,Beneteau,Oceanis 40,40.0,Caribbean,Grenada,80000,2011
monohulled,Beneteau,Oceanis 40,40.0,USA,Maryland,159900,2011
monohulled,Beneteau,First 40 CR,40.0,Europe,Netherlands,169450,2011
monohulled,Beneteau,Oceanis 40,40.0,USA,New York,170048,2011
monohulled,Beneteau,Oceanis 40,40.0,USA,South Carolina,129900,2011
monohulled,Beneteau,First 40,40.0,Europe,Spain,179775,2011
monohulled,Beneteau,First 40,40.0,Europe,Sweden,201732,2011
monohulled,Beneteau,First 40,40.0,Europe,United Kingdom,59535,2011
monohulled,Beneteau,Oceanis 43,43.0,Europe,Croatia,115396,2011
monohulled,Beneteau,Oceanis 43,43.0,Europe,Greece,115396,2011
monohulled,Beneteau,Oceanis 43 Family,43.0,Europe,Greece,109323,2011
monohulled,Beneteau,43,43.0,USA,South Carolina,130000,2011
monohulled,Beneteau,Oceanis 43,43.0,Caribbean,U.S. Virgin Islands,129000,2011
monohulled,Beneteau,First 45,46.0,Europe,Turkey,194351,2011
monohulled,Beneteau,Oceanis 46,47.0,USA,Connecticut,219000,2011
monohulled,Beneteau,Oceanis 46,47.0,Europe,Croatia,156696,2011
monohulled,Beneteau,Oceanis 50 F G5,49.0,Caribbean,British Virgin Islands,179000,2011
monohulled,Beneteau,Oceanis 50,49.0,Europe,Croatia,176138,2011
monohulled,Beneteau,Oceanis 50.5,49.0,Europe,Croatia,169450,2011
monohulled,Beneteau,Oceanis 50,49.0,Europe,France,205292,2011
monohulled,Beneteau,Oceanis 50 Family,49.0,Europe,Greece,217431,2011
monohulled,Beneteau,Oceanis 50,49.0,Europe,Greece,185856,2011
monohulled,Beneteau,Oceanis 50 Family,49.0,Europe,Greece,170000,2011
monohulled,Beneteau,Oceanis 50,49.0,USA,Hawaii,275000,2011
monohulled,Beneteau,Oceanis 50,49.0,Europe,Sweden,309582,2011
monohulled,Beneteau,Oceanis 50,49.0,Europe,Turkey,224728,2011
monohulled,Beneteau,Oceanis 50.5,50.0,Europe,Croatia,182204,2011
monohulled,Beneteau,Oceanis 50.5,50.0,Europe,Croatia,174309,2011
monohulled,Beneteau,Oceanis 50.5,50.0,Europe,Croatia,170057,2011
monohulled,Beneteau,Oceanis 54,54.0,Europe,Malta,267197,2011
monohulled,Beneteau,First 45,45.0,Caribbean,Martinique,194422,2011
monohulled,Beneteau,Oceanis 50,49.0,Caribbean,Antigua and Barbuda,185000,2011
monohulled,Catalina,375,38.0,Europe,Netherlands,173094,2011
monohulled,Catalina,42 MK II,42.0,USA,Texas,189000,2011
monohulled,Catalina,445,44.0,Europe,Italy,204069,2011
monohulled,Contest,45CS,45.0,Europe,Netherlands,504099,2011
monohulled,Contest,45CS,45.0,Europe,Spain,504099,2011
monohulled,Dehler,41,40.0,Europe,Netherlands,206377,2011
monohulled,Dehler,41,40.0,Europe,Turkey,200425,2011
monohulled,Dehler,45,45.0,Europe,Sweden,201732,2011
monohulled,Delphia,40,39.0,Europe,France,194401,2011
monohulled,Dufour,405 GL,40.0,Caribbean,Antigua and Barbuda,91135,2011
monohulled,Dufour,405 GL,40.0,Europe,France,133617,2011
monohulled,Dufour,405,40.0,Caribbean,Grenada,91106,2011
monohulled,Dufour,40e Performance,40.0,Europe,Italy,163984,2011
monohulled,Dufour,425 GL,42.0,Europe,Malta,163962,2011
monohulled,Dufour,445 GL,44.0,Europe,France,236926,2011
monohulled,Dufour,45 Performance,45.0,Europe,France,182204,2011
monohulled,Dufour,455,45.0,Europe,France,170101,2011
monohulled,Dufour,45e Performance,45.0,Caribbean,Guadeloupe,229578,2011
monohulled,Dufour,455,45.0,Europe,Malta,170101,2011
monohulled,Dufour,455 GL,45.0,Europe,Malta,166413,2011
monohulled,Dufour,455 GL,45.0,Europe,Portugal,194401,2011
monohulled,Dufour,45e Performance,45.0,Europe,Slovenia,157889,2011
monohulled,Dufour,525 GL,50.0,Europe,Greece,302459,2011
monohulled,Elan,444 Impression,45.0,Europe,Croatia,143334,2011
monohulled,Elan,444 Impression,45.0,Europe,Greece,127543,2011
monohulled,Grand Soleil,43,43.0,Europe,Germany,273307,2011
monohulled,Grand Soleil,46,47.0,Europe,Italy,267233,2011
monohulled,Grand Soleil,46,47.0,Europe,Turkey,334042,2011
monohulled,Grand Soleil,54,53.0,Europe,Croatia,479805,2011
monohulled,Grand Soleil,56 EXTREME,55.0,Europe,Italy,498045,2011
monohulled,Grand Soleil,56,55.0,Europe,Italy,498026,2011
monohulled,Hanse,400,40.0,Europe,United Kingdom,139884,2011
monohulled,Hanse,445,44.0,Europe,Italy,181036,2011
monohulled,Hanse,445,44.0,Europe,Spain,193186,2011
monohulled,Hanse,470,47.0,Europe,Italy,230851,2011
monohulled,Hanse,495,50.0,Europe,Croatia,182204,2011
monohulled,Hanse,495,50.0,Europe,Croatia,180965,2011
monohulled,Hanse,495,50.0,Europe,Spain,358335,2011
monohulled,Hanse,495,50.0,Europe,Croatia,180990,2011
monohulled,Hunter,39,39.0,USA,California,155000,2011
monohulled,Hunter,50 Center Cockpit,50.0,USA,Maryland,277500,2011
monohulled,Hunter,50,50.0,USA,North Carolina,284900,2011
monohulled,J Boats,J 122,43.0,Europe,United Kingdom,287721,2011
monohulled,Jeanneau,Sun Odyssey 409,40.0,Europe,Greece,129235,2011
monohulled,Jeanneau,Sun Odyssey 409,40.0,Europe,Greece,109350,2011
monohulled,Jeanneau,Sun Odyssey 409,40.0,Europe,Greece,103275,2011
monohulled,Jeanneau,Sun Odyssey 409,40.0,Europe,Greece,84421,2011
monohulled,Jeanneau,Sun Odyssey 409,40.0,Europe,Greece,84410,2011
monohulled,Jeanneau,Sun Odyssey 409,40.0,Europe,Italy,143334,2011
monohulled,Jeanneau,Sun Odyssey 409,40.0,Europe,Netherlands,156696,2011
monohulled,Jeanneau,Sun Odyssey 42i,42.0,Europe,Italy,145801,2011
monohulled,Jeanneau,Sun Odyssey 42i,42.0,Europe,Italy,145744,2011
monohulled,Jeanneau,Sun Odyssey 439,43.0,Europe,Spain,146958,2011
monohulled,Jeanneau,Sun Odyssey 439,43.0,Europe,Spain,120239,2011
monohulled,Jeanneau,Sun Odyssey 44i,45.0,Europe,Croatia,115425,2011
monohulled,Jeanneau,Sun Odyssey 44i,45.0,Europe,Greece,115396,2011
monohulled,Jeanneau,Sun Odyssey 45 DS,45.0,USA,Maryland,245000,2011
monohulled,Jeanneau,Sun Odyssey 45 DS,45.0,USA,Maryland,240000,2011
monohulled,Jeanneau,Sun Odyssey 45 DS,45.0,Europe,Spain,210142,2011
monohulled,Jeanneau,Sun Odyssey 44i,45.0,Europe,Turkey,156736,2011
monohulled,Jeanneau,Sun Odyssey 45 DS,45.0,Europe,United Kingdom,213192,2011
monohulled,Jeanneau,Sun Odyssey 44i,45.0,USA,Washington,169000,2011
monohulled,Jeanneau,Sun Odyssey 49i,49.0,Europe,Croatia,153052,2011
monohulled,Jeanneau,Sun Odyssey 50 DS,49.0,Europe,Italy,255096,2011
monohulled,Jeanneau,Sun Odyssey 50 DS,49.0,USA,Ohio,279900,2011
monohulled,Jeanneau,Sun Odyssey 50 DS,49.0,Europe,Spain,249013,2011
monohulled,Jeanneau,53,53.0,Europe,Croatia,261160,2011
monohulled,Jeanneau,53,53.0,Europe,Croatia,249782,2011
monohulled,Jeanneau,53,53.0,Europe,Croatia,236875,2011
monohulled,Jeanneau,53,53.0,Europe,Croatia,236866,2011
monohulled,Jeanneau,53,53.0,Europe,Croatia,229578,2011
monohulled,Jeanneau,53,53.0,Europe,Croatia,212572,2011
monohulled,Jeanneau,53,53.0,Europe,Croatia,200433,2011
monohulled,Jeanneau,53,53.0,Europe,Croatia,200425,2011
monohulled,Jeanneau,53,53.0,Europe,Croatia,199818,2011
monohulled,Jeanneau,53,53.0,Europe,Croatia,168850,2011
monohulled,Jeanneau,53,53.0,Europe,Denmark,341932,2011
monohulled,Jeanneau,53,53.0,Europe,France,267233,2011
monohulled,Jeanneau,53,53.0,Europe,Greece,326766,2011
monohulled,Jeanneau,53,53.0,Europe,Greece,176138,2011
monohulled,Jeanneau,53,53.0,Europe,Spain,291406,2011
monohulled,Jeanneau,53,53.0,Europe,Turkey,241725,2011
monohulled,Moody,45 DS,45.0,Europe,Spain,386305,2011
monohulled,Morris,M42,42.0,USA,Maine,497000,2011
monohulled,Oyster,54,54.0,Europe,Spain,839360,2011
monohulled,Rustler,44,44.0,Europe,United Kingdom,492394,2011
monohulled,Sabre,456 MK II,46.0,USA,California,509000,2011
monohulled,Sly,48C,48.0,Europe,Italy,303674,2011
monohulled,Tartan,4000,40.0,USA,New York,359000,2011
monohulled,Tartan,4300,43.0,USA,Illinois,475000,2011
monohulled,Tofinou,12,39.0,Europe,Spain,182251,2011
monohulled,Vismara,V50,50.0,Europe,Italy,479805,2011
monohulled,Vismara,V50,50.0,Europe,Italy,467658,2011
monohulled,X-Yachts,Xc 50,50.0,Europe,Italy,570907,2011
monohulled,X-Yachts,Xc 50,50.0,Europe,Portugal,631642,2011
monohulled,Bavaria,40S Cruiser,40.0,Europe,Croatia,168893,2012
monohulled,Bavaria,40S Cruiser,40.0,Europe,Croatia,132013,2012
monohulled,Bavaria,40S Cruiser,40.0,Europe,Croatia,116975,2012
monohulled,Bavaria,40S Cruiser,40.0,Europe,Croatia,84807,2012
monohulled,Bavaria,40 Cruiser,40.0,Europe,Germany,128791,2012
monohulled,Bavaria,40 Cruiser,40.0,Europe,Greece,133313,2012
monohulled,Bavaria,40S Cruiser,40.0,Europe,Greece,109308,2012
monohulled,Bavaria,40 Cruiser,40.0,Europe,Greece,97200,2012
monohulled,Bavaria,40 Cruiser,40.0,Caribbean,Grenada,92500,2012
monohulled,Bavaria,40 Cruiser,40.0,Caribbean,Saint Vincent and the Grenadines,92500,2012
monohulled,Bavaria,45 Cruiser,44.0,Europe,Croatia,136081,2012
monohulled,Bavaria,45 Cruiser,44.0,Europe,Croatia,133651,2012
monohulled,Bavaria,45 Cruiser,44.0,Europe,Greece,132402,2012
monohulled,Bavaria,50 Cruiser,49.0,Europe,Croatia,144549,2012
monohulled,Bavaria,56 Cruiser,54.0,Europe,Greece,264804,2012
monohulled,Bavaria,56 Cruiser,54.0,Europe,Greece,242939,2012
monohulled,Bavaria,56 Cruiser,54.0,Europe,Greece,241725,2012
monohulled,Bavaria,56 Cruiser,54.0,Europe,Spain,358350,2012
monohulled,Bavaria,56 Cruiser,54.0,Europe,Spain,358287,2012
monohulled,Bavaria,56 Cruiser,54.0,Europe,Spain,321895,2012
monohulled,Bavaria,56 Cruiser,54.0,Europe,Spain,303674,2012
monohulled,Bavaria,56 Cruiser,54.0,Europe,Spain,279380,2012
monohulled,Beneteau,Oceanis 41,40.0,Europe,France,145801,2012
monohulled,Beneteau,Oceanis 41,40.0,Caribbean,Martinique,139000,2012
monohulled,Beneteau,Oceanis 41,40.0,USA,New York,199500,2012
monohulled,Beneteau,Oceanis 41,40.0,Europe,Spain,163863,2012
monohulled,Beneteau,First 40,40.0,Europe,United Kingdom,106562,2012
monohulled,Beneteau,Sense 43,43.0,USA,California,219000,2012
monohulled,Beneteau,Sense 43,43.0,Europe,Italy,180990,2012
monohulled,Beneteau,Oceanis 45,45.0,Europe,France,194325,2012
monohulled,Beneteau,Oceanis 45,45.0,Europe,Greece,182204,2012
monohulled,Beneteau,Oceanis 45,45.0,Europe,Greece,170101,2012
monohulled,Beneteau,Oceanis 45,45.0,Caribbean,Grenada,165000,2012
monohulled,Beneteau,Oceanis 45,45.0,USA,Louisiana,229000,2012
monohulled,Beneteau,Oceanis 45,45.0,Europe,Netherlands,241725,2012
monohulled,Beneteau,Oceanis 45,45.0,Europe,Spain,217431,2012
monohulled,Beneteau,Oceanis 45,45.0,Europe,Turkey,229546,2012
monohulled,Beneteau,Sense 46,46.0,Europe,France,321895,2012
monohulled,Beneteau,Oceanis 48,48.0,Europe,Greece,208928,2012
monohulled,Beneteau,Oceanis 48,48.0,Europe,Greece,206498,2012
monohulled,Beneteau,Oceanis 48,48.0,Europe,Greece,200425,2012
monohulled,Beneteau,Sense 50,49.0,USA,California,399650,2012
monohulled,Beneteau,Sense 50,49.0,USA,California,375000,2012
monohulled,Beneteau,Oceanis 50 Family,49.0,Europe,Croatia,167635,2012
monohulled,Beneteau,Sense 50,49.0,Europe,France,423929,2012
monohulled,Beneteau,Sense 50,49.0,Europe,France,326753,2012
monohulled,Beneteau,Sense 50,49.0,Europe,France,326709,2012
monohulled,Beneteau,Oceanis 50,49.0,Europe,Italy,206507,2012
monohulled,Beneteau,Oceanis 50,49.0,Europe,Italy,206498,2012
monohulled,Beneteau,Oceanis 54,54.0,Caribbean,British Virgin Islands,215000,2012
monohulled,Beneteau,Oceanis 54,54.0,Europe,Greece,241725,2012
monohulled,Beneteau,Oceanis 54,54.0,Europe,Greece,224719,2012
monohulled,Beneteau,Sense 55,56.0,Europe,France,352262,2012
monohulled,Beneteau,Oceanis 45,45.0,Caribbean,Saint Vincent and the Grenadines,165000,2012
monohulled,Catalina,385,38.0,USA,California,199000,2012
monohulled,Catalina,445,44.0,Europe,Italy,218645,2012
monohulled,Dehler,41,40.0,Europe,France,193137,2012
monohulled,Dehler,41,40.0,Europe,United Kingdom,199823,2012
monohulled,Dufour,405 GL,40.0,Europe,Greece,103249,2012
monohulled,Dufour,405 GL,40.0,Europe,Malta,164026,2012
monohulled,Dufour,525 GL,50.0,Europe,Estonia,510172,2012
monohulled,Dufour,525 GL,50.0,Europe,Spain,394776,2012
monohulled,Elan,IMPRESSION 394,39.0,Europe,Croatia,144549,2012
monohulled,Elan,444 Impression,45.0,Europe,Croatia,115396,2012
monohulled,Grand Soleil,39,40.0,Europe,France,259945,2012
monohulled,Grand Soleil,39,40.0,Caribbean,Trinidad and Tobago,267331,2012
monohulled,Grand Soleil,50,49.0,Europe,France,448223,2012
monohulled,Grand Soleil,50,49.0,Europe,France,445794,2012
monohulled,Grand Soleil,50,49.0,Europe,Jersey,393034,2012
monohulled,Hallberg-Rassy,48,49.0,Europe,Sweden,708144,2012
monohulled,Hallberg-Rassy,54,55.0,Europe,Greece,1080933,2012
monohulled,Hanse,400,40.0,Europe,Greece,151837,2012
monohulled,Hanse,445,44.0,Europe,Croatia,145764,2012
monohulled,Hanse,445,44.0,Europe,France,212572,2012
monohulled,Hanse,445,44.0,Europe,Germany,241360,2012
monohulled,Hanse,445,44.0,Caribbean,Grenada,145000,2012
monohulled,Hanse,445,44.0,Caribbean,Sint Maarten (Dutch part),169000,2012
monohulled,Hanse,445,44.0,Europe,Spain,203845,2012
monohulled,Hanse,445,44.0,Europe,Turkey,157708,2012
monohulled,Hanse,470,47.0,Europe,Germany,216271,2012
monohulled,Hanse,545,53.0,Europe,Netherlands,361980,2012
